"","Term","Freq","id","class"
"20864","さ",2,15,"b"
"20865","そう",1,15,"b"
"20866","中",3,15,"b"
"20867","人",1,15,"b"
"20868","位",1,15,"b"
"20869","勝",2,15,"b"
"20870","回",2,15,"b"
"20871","年",1,15,"b"
"20872","年間",1,15,"b"
"20873","度",1,15,"b"
"20874","後",1,15,"b"
"20875","戦",6,15,"b"
"20876","手",2,15,"b"
"20877","敗",1,15,"b"
"20878","日",8,15,"b"
"20879","炎",2,15,"b"
"20880","番",1,15,"b"
"20881","痛",1,15,"b"
"20882","続き",1,15,"b"
"20883","者",4,15,"b"
"20884","軍",3,15,"b"
"20885","陣",1,15,"b"
"20886","集",1,15,"b"
"20887","1",1,15,"b"
"20888","2",5,15,"b"
"20889","2013",1,15,"b"
"20890","22",2,15,"b"
"20891","24",1,15,"b"
"20892","25",4,15,"b"
"20893","26",3,15,"b"
"20894","3",5,15,"b"
"20895","30",1,15,"b"
"20896","33",1,15,"b"
"20897","4",5,15,"b"
"20898","44",1,15,"b"
"20899","何",1,15,"b"
"20900","こと",5,15,"b"
"20901","ところ",1,15,"b"
"20902","の",1,15,"b"
"20903","もの",1,15,"b"
"20904","以上",2,15,"b"
"20905","際",1,15,"b"
"20906","せる",1,14,"b"
"20907","する",4,14,"b"
"20908","交わす",1,14,"b"
"20909","入れる",1,14,"b"
"20910","勝つ",1,14,"b"
"20911","勝てる",1,14,"b"
"20912","投げる",1,14,"b"
"20913","放つ",1,14,"b"
"20914","欠く",1,14,"b"
"20915","誇る",1,14,"b"
"20916","いける",1,14,"b"
"20917","くる",1,14,"b"
"20918","主張",1,14,"b"
"20919","先発",1,14,"b"
"20920","対立",1,14,"b"
"20921","活躍",1,14,"b"
"20922","激論",1,14,"b"
"20923","談笑",1,14,"b"
"20924","論争",1,14,"b"
"20925","起用",1,14,"b"
"20926","通算",2,14,"b"
"20927","スポーツ",1,14,"b"
"20928","ソックス",1,14,"b"
"20929","ブルージェイズ",1,14,"b"
"20930","プレーオフ",1,14,"b"
"20931","ホワイト",1,14,"b"
"20932","二刀流",1,14,"b"
"20933","写真",1,14,"b"
"20934","打線",1,14,"b"
"20935","投打",1,14,"b"
"20936","本塁打",2,14,"b"
"20937","本格",1,14,"b"
"20938","番組",1,14,"b"
"20939","真っ向",1,14,"b"
"20940","５月",1,14,"b"
"20941","ア・リーグ",1,14,"b"
"20942","エンゼルス",2,14,"b"
"20943","スウィシャー",2,14,"b"
"20944","トロント",1,14,"b"
"20945","トーマス",2,14,"b"
"20946","ニック",1,14,"b"
"20947","フランク",1,14,"b"
"20948","ヤンキース",2,14,"b"
"20949","大谷",3,14,"b"
"20950","田中",1,14,"b"
"20951","米",1,14,"b"
"20952","ＦＯＸ",1,14,"b"
"20953","Ｓｐｏｒｔｓ",1,14,"b"
"20954","化",1,14,"b"
"20955","年",1,14,"b"
"20956","日",1,14,"b"
"20957","氏",4,14,"b"
"20958","法",1,14,"b"
"20959","０",1,14,"b"
"20960","１",3,14,"b"
"20961","２",4,14,"b"
"20962","３",1,14,"b"
"20963","４",3,14,"b"
"20964","５",2,14,"b"
"20965","７",1,14,"b"
"20966","８",2,14,"b"
"20967","９",1,14,"b"
"20968","れる",1,13,"b"
"20969","ある",3,13,"b"
"20970","いく",1,13,"b"
"20971","こぼれる",1,13,"b"
"20972","しれる",1,13,"b"
"20973","する",3,13,"b"
"20974","なる",2,13,"b"
"20975","やる",1,13,"b"
"20976","下げる",1,13,"b"
"20977","争う",1,13,"b"
"20978","包む",1,13,"b"
"20979","含む",1,13,"b"
"20980","垣間見る",1,13,"b"
"20981","思う",1,13,"b"
"20982","打つ",1,13,"b"
"20983","祝う",1,13,"b"
"20984","続く",1,13,"b"
"20985","臨む",1,13,"b"
"20986","込める",1,13,"b"
"20987","迎える",3,13,"b"
"20988","運ぶ",1,13,"b"
"20989","いる",1,13,"b"
"20990","える",1,13,"b"
"20991","ヒット",1,13,"b"
"20992","マーク",2,13,"b"
"20993","一喜一憂",1,13,"b"
"20994","位置",1,13,"b"
"20995","低迷",1,13,"b"
"20996","左前打",1,13,"b"
"20997","指名",1,13,"b"
"20998","監督",1,13,"b"
"20999","直面",1,13,"b"
"21000","試合",2,13,"b"
"21001","誕生",4,13,"b"
"21002","謙遜",1,13,"b"
"21003","イレギュラーバウンド",1,13,"b"
"21004","ゴロ",1,13,"b"
"21005","センス",1,13,"b"
"21006","ソング",1,13,"b"
"21007","ドラフト",1,13,"b"
"21008","バット",1,13,"b"
"21009","バースデー",1,13,"b"
"21010","ファースト",1,13,"b"
"21011","プロ",1,13,"b"
"21012","レギュラー",1,13,"b"
"21013","一塁",1,13,"b"
"21014","争い",1,13,"b"
"21015","体力",1,13,"b"
"21016","先",1,13,"b"
"21017","全身全霊",1,13,"b"
"21018","初",1,13,"b"
"21019","初もの",1,13,"b"
"21020","力",1,13,"b"
"21021","右前",1,13,"b"
"21022","壁",1,13,"b"
"21023","安打",3,13,"b"
"21024","実",1,13,"b"
"21025","当たり",1,13,"b"
"21026","形",1,13,"b"
"21027","打席",3,13,"b"
"21028","打撃",1,13,"b"
"21029","打点",1,13,"b"
"21030","打率",1,13,"b"
"21031","打球",1,13,"b"
"21032","打者",1,13,"b"
"21033","技術",1,13,"b"
"21034","早",1,13,"b"
"21035","最後",1,13,"b"
"21036","本人",1,13,"b"
"21037","本音",1,13,"b"
"21038","栗山",1,13,"b"
"21039","正念場",1,13,"b"
"21040","球場",1,13,"b"
"21041","生き残り",1,13,"b"
"21042","目",1,13,"b"
"21043","目尻",1,13,"b"
"21044","自身",1,13,"b"
"21045","複数",1,13,"b"
"21046","適時",3,13,"b"
"21047","それ",1,13,"b"
"21048","一生懸命",1,13,"b"
"21049","事実",1,13,"b"
"21050","全体",1,13,"b"
"21051","前",2,13,"b"
"21052","日々",1,13,"b"
"21053","結果",2,13,"b"
"21054","自ら",1,13,"b"
"21055","中田",1,13,"b"
"21056","日本ハム",1,13,"b"
"21057","浅野",1,13,"b"
"21058","清宮",2,13,"b"
"21059","英介",1,13,"b"
"21060","近藤",1,13,"b"
"21061","ラッキー",1,13,"b"
"21062","熾烈",1,13,"b"
"21063","痛烈",1,13,"b"
"21064","非凡",1,13,"b"
"21065","さ",1,13,"b"
"21066","づくし",1,13,"b"
"21067","とも",1,13,"b"
"21068","ぶり",1,13,"b"
"21069","代",1,13,"b"
"21070","位",1,13,"b"
"21071","回",2,13,"b"
"21072","打",3,13,"b"
"21073","日",9,13,"b"
"21074","歳",1,13,"b"
"21075","的",1,13,"b"
"21076","軍",1,13,"b"
"21077","高",1,13,"b"
"21078","一",4,13,"b"
"21079","七",1,13,"b"
"21080","二",1,13,"b"
"21081","０",2,13,"b"
"21082","１",7,13,"b"
"21083","２",2,13,"b"
"21084","３",2,13,"b"
"21085","４",1,13,"b"
"21086","５",2,13,"b"
"21087","９",1,13,"b"
"21088","こと",2,13,"b"
"21089","の",1,13,"b"
"21090","中",2,13,"b"
"21091","られる",3,12,"b"
"21092","ある",1,12,"b"
"21093","いう",1,12,"b"
"21094","いく",1,12,"b"
"21095","かける",1,12,"b"
"21096","する",6,12,"b"
"21097","なる",2,12,"b"
"21098","めげる",1,12,"b"
"21099","乗る",1,12,"b"
"21100","出迎える",1,12,"b"
"21101","変わる",1,12,"b"
"21102","奏でる",1,12,"b"
"21103","心掛ける",1,12,"b"
"21104","思う",1,12,"b"
"21105","打つ",2,12,"b"
"21106","来る",1,12,"b"
"21107","楽しめる",1,12,"b"
"21108","立つ",1,12,"b"
"21109","落ちる",1,12,"b"
"21110","負ける",1,12,"b"
"21111","跳ねる",1,12,"b"
"21112","転がる",1,12,"b"
"21113","迎える",1,12,"b"
"21114","食らいつく",1,12,"b"
"21115","飾る",1,12,"b"
"21116","いける",1,12,"b"
"21117","いる",2,12,"b"
"21118","カウント",1,12,"b"
"21119","デビュー",1,12,"b"
"21120","低迷",1,12,"b"
"21121","勝利",1,12,"b"
"21122","実感",1,12,"b"
"21123","強振",1,12,"b"
"21124","得点",2,12,"b"
"21125","苦労",1,12,"b"
"21126","試合",1,12,"b"
"21127","誕生",3,12,"b"
"21128","貢献",1,12,"b"
"21129","飛躍",1,12,"b"
"21130","－",1,12,"b"
"21131","ケーキ",1,12,"b"
"21132","ゴロ",2,12,"b"
"21133","スタンド",1,12,"b"
"21134","ソング",1,12,"b"
"21135","バースデー",1,12,"b"
"21136","ファースト",1,12,"b"
"21137","プロ",4,12,"b"
"21138","マルチ",1,12,"b"
"21139","ルーキー",1,12,"b"
"21140","一塁",1,12,"b"
"21141","世界",1,12,"b"
"21142","二塁",1,12,"b"
"21143","人生",1,12,"b"
"21144","内野",1,12,"b"
"21145","写真",1,12,"b"
"21146","右前",1,12,"b"
"21147","喜び",1,12,"b"
"21148","報道陣",1,12,"b"
"21149","声",1,12,"b"
"21150","外",1,12,"b"
"21151","安打",2,12,"b"
"21152","宙",1,12,"b"
"21153","左前",1,12,"b"
"21154","怪物",1,12,"b"
"21155","成績",1,12,"b"
"21156","手前",1,12,"b"
"21157","打席",3,12,"b"
"21158","打数",1,12,"b"
"21159","打率",2,12,"b"
"21160","振り",1,12,"b"
"21161","方向",1,12,"b"
"21162","最初",1,12,"b"
"21163","最後",2,12,"b"
"21164","歌",1,12,"b"
"21165","球場",1,12,"b"
"21166","直球",1,12,"b"
"21167","相手",1,12,"b"
"21168","笑顔",1,12,"b"
"21169","足掛かり",1,12,"b"
"21170","適時",2,12,"b"
"21171","野球",2,12,"b"
"21172","高校",1,12,"b"
"21173","今",1,12,"b"
"21174","今月",1,12,"b"
"21175","前",1,12,"b"
"21176","前日",1,12,"b"
"21177","来年",1,12,"b"
"21178","メットライフドーム",1,12,"b"
"21179","中島",1,12,"b"
"21180","山川",1,12,"b"
"21181","幸太郎",1,12,"b"
"21182","恵",1,12,"b"
"21183","日本ハム",2,12,"b"
"21184","清宮",2,12,"b"
"21185","西武",2,12,"b"
"21186","いろいろ",1,12,"b"
"21187","フル",1,12,"b"
"21188","ラッキー",1,12,"b"
"21189","特別",1,12,"b"
"21190","自然",1,12,"b"
"21191","さ",1,12,"b"
"21192","ぶり",1,12,"b"
"21193","キロ",1,12,"b"
"21194","代",2,12,"b"
"21195","入り",1,12,"b"
"21196","分",1,12,"b"
"21197","割",2,12,"b"
"21198","回",2,12,"b"
"21199","圏",2,12,"b"
"21200","寄り",1,12,"b"
"21201","年",1,12,"b"
"21202","手",2,12,"b"
"21203","打",3,12,"b"
"21204","日",6,12,"b"
"21205","歳",2,12,"b"
"21206","死",1,12,"b"
"21207","球",1,12,"b"
"21208","目",1,12,"b"
"21209","軍",1,12,"b"
"21210","一",1,12,"b"
"21211","０",4,12,"b"
"21212","１",12,12,"b"
"21213","２",5,12,"b"
"21214","４",1,12,"b"
"21215","５",3,12,"b"
"21216","６",1,12,"b"
"21217","７",3,12,"b"
"21218","８",2,12,"b"
"21219","９",2,12,"b"
"21220","こと",2,12,"b"
"21221","の",1,12,"b"
"21222","よう",1,12,"b"
"21223","ん",1,12,"b"
"21224","れる",1,11,"b"
"21225","ある",1,11,"b"
"21226","する",4,11,"b"
"21227","つかむ",1,11,"b"
"21228","できる",1,11,"b"
"21229","並ぶ",1,11,"b"
"21230","広げる",1,11,"b"
"21231","引っ張る",1,11,"b"
"21232","心がける",1,11,"b"
"21233","思う",1,11,"b"
"21234","抑える",1,11,"b"
"21235","抜ける",1,11,"b"
"21236","挙げる",1,11,"b"
"21237","放つ",1,11,"b"
"21238","積み重ねる",1,11,"b"
"21239","笑う",1,11,"b"
"21240","言う",1,11,"b"
"21241","走る",1,11,"b"
"21242","近づく",1,11,"b"
"21243","いる",4,11,"b"
"21244","くれる",1,11,"b"
"21245","もらえる",1,11,"b"
"21246","会見",1,11,"b"
"21247","先行",1,11,"b"
"21248","出場",1,11,"b"
"21249","勝利",1,11,"b"
"21250","勝負",1,11,"b"
"21251","失点",2,11,"b"
"21252","完投",3,11,"b"
"21253","得点",1,11,"b"
"21254","援護",1,11,"b"
"21255","攻撃",1,11,"b"
"21256","期待",1,11,"b"
"21257","活躍",1,11,"b"
"21258","発表",1,11,"b"
"21259","監督",1,11,"b"
"21260","突破",1,11,"b"
"21261","通算",1,11,"b"
"21262","－",1,11,"b"
"21263","スタジアム",2,11,"b"
"21264","ストライク",2,11,"b"
"21265","ゾーン",1,11,"b"
"21266","チーム",1,11,"b"
"21267","トップタイ",1,11,"b"
"21268","メッセンジャー",1,11,"b"
"21269","リーグ",1,11,"b"
"21270","二塁打",2,11,"b"
"21271","候補",1,11,"b"
"21272","写真",1,11,"b"
"21273","初",2,11,"b"
"21274","制球",1,11,"b"
"21275","前回",1,11,"b"
"21276","右中間",2,11,"b"
"21277","四球",1,11,"b"
"21278","思い",1,11,"b"
"21279","月間",1,11,"b"
"21280","次",1,11,"b"
"21281","決勝",1,11,"b"
"21282","点差",1,11,"b"
"21283","球宴",1,11,"b"
"21284","要項",1,11,"b"
"21285","適時",2,11,"b"
"21286","首位",1,11,"b"
"21287","１つ",2,11,"b"
"21288","ＭＶＰ",1,11,"b"
"21289","今季",1,11,"b"
"21290","今月",1,11,"b"
"21291","自ら",1,11,"b"
"21292","マツダ",3,11,"b"
"21293","ヤクルト",1,11,"b"
"21294","中日",2,11,"b"
"21295","大瀬",3,11,"b"
"21296","広島",2,11,"b"
"21297","神宮",1,11,"b"
"21298","緒方",1,11,"b"
"21299","良",3,11,"b"
"21300","阪神",2,11,"b"
"21301","さわやか",1,11,"b"
"21302","安定",1,11,"b"
"21303","有力",1,11,"b"
"21304","積極",1,11,"b"
"21305","ぶり",1,11,"b"
"21306","勝",3,11,"b"
"21307","回",1,11,"b"
"21308","年",1,11,"b"
"21309","度目",2,11,"b"
"21310","戦",3,11,"b"
"21311","打",1,11,"b"
"21312","日",3,11,"b"
"21313","点",2,11,"b"
"21314","的",1,11,"b"
"21315","目",2,11,"b"
"21316","１",2,11,"b"
"21317","２",6,11,"b"
"21318","３",3,11,"b"
"21319","４",2,11,"b"
"21320","５",3,11,"b"
"21321","６",2,11,"b"
"21322","７",2,11,"b"
"21323","の",1,11,"b"
"21324","中",1,11,"b"
"21325","られる",1,10,"b"
"21326","れる",1,10,"b"
"21327","ある",1,10,"b"
"21328","いる",2,10,"b"
"21329","かける",1,10,"b"
"21330","くる",1,10,"b"
"21331","する",4,10,"b"
"21332","そそぐ",1,10,"b"
"21333","たたく",1,10,"b"
"21334","なる",1,10,"b"
"21335","のしかかる",1,10,"b"
"21336","乗る",1,10,"b"
"21337","傾く",1,10,"b"
"21338","出る",2,10,"b"
"21339","出迎える",1,10,"b"
"21340","切る",1,10,"b"
"21341","増える",1,10,"b"
"21342","増やす",1,10,"b"
"21343","当てる",1,10,"b"
"21344","打ちまくる",1,10,"b"
"21345","打つ",2,10,"b"
"21346","抜く",1,10,"b"
"21347","振る",2,10,"b"
"21348","捉える",1,10,"b"
"21349","放つ",1,10,"b"
"21350","決める",1,10,"b"
"21351","突き放す",1,10,"b"
"21352","負ける",1,10,"b"
"21353","追い抜く",1,10,"b"
"21354","追い込む",1,10,"b"
"21355","運ぶ",1,10,"b"
"21356","食い下がる",1,10,"b"
"21357","いく",1,10,"b"
"21358","イメージ",1,10,"b"
"21359","カウント",1,10,"b"
"21360","ヒット",1,10,"b"
"21361","モデルチェンジ",1,10,"b"
"21362","リード",1,10,"b"
"21363","三振",4,10,"b"
"21364","乱打",1,10,"b"
"21365","出塁",1,10,"b"
"21366","得点",1,10,"b"
"21367","成功",1,10,"b"
"21368","抜てき",1,10,"b"
"21369","浮上",1,10,"b"
"21370","激減",1,10,"b"
"21371","監督",1,10,"b"
"21372","試合",2,10,"b"
"21373","達成",1,10,"b"
"21374","－",1,10,"b"
"21375","サイクル",3,10,"b"
"21376","シーソーゲーム",1,10,"b"
"21377","スタンド",1,10,"b"
"21378","スライダー",1,10,"b"
"21379","ソロ",1,10,"b"
"21380","チーム",2,10,"b"
"21381","バット",2,10,"b"
"21382","ペース",1,10,"b"
"21383","ホームラン",1,10,"b"
"21384","ライバル",2,10,"b"
"21385","ラミレス",1,10,"b"
"21386","リーグ",1,10,"b"
"21387","リーチ",1,10,"b"
"21388","リードオフマン",1,10,"b"
"21389","ルーキー",1,10,"b"
"21390","三塁打",2,10,"b"
"21391","上",1,10,"b"
"21392","二塁打",1,10,"b"
"21393","先頭",1,10,"b"
"21394","写真",1,10,"b"
"21395","口火",1,10,"b"
"21396","右翼",1,10,"b"
"21397","外野",1,10,"b"
"21398","子",1,10,"b"
"21399","安打",2,10,"b"
"21400","年",1,10,"b"
"21401","快音",1,10,"b"
"21402","打",1,10,"b"
"21403","打席",3,10,"b"
"21404","打点",1,10,"b"
"21405","打率",1,10,"b"
"21406","打者",1,10,"b"
"21407","昨季",1,10,"b"
"21408","最多",2,10,"b"
"21409","最強",1,10,"b"
"21410","桑原",1,10,"b"
"21411","気持ち",1,10,"b"
"21412","汚名",1,10,"b"
"21413","球",1,10,"b"
"21414","確率",1,10,"b"
"21415","終止符",1,10,"b"
"21416","群",1,10,"b"
"21417","脂",1,10,"b"
"21418","自分",1,10,"b"
"21419","面影",1,10,"b"
"21420","２ラン",1,10,"b"
"21421","ＤｅＮＡ",2,10,"b"
"21422","いずれ",1,10,"b"
"21423","彼ら",1,10,"b"
"21424","今",1,10,"b"
"21425","今季",1,10,"b"
"21426","以来",1,10,"b"
"21427","過去",1,10,"b"
"21428","４月",1,10,"b"
"21429","ヤクルト",3,10,"b"
"21430","巨人",1,10,"b"
"21431","成",1,10,"b"
"21432","栗田",1,10,"b"
"21433","梶谷",3,10,"b"
"21434","神宮",1,10,"b"
"21435","神里",1,10,"b"
"21436","芳",1,10,"b"
"21437","隆幸",1,10,"b"
"21438","風張",1,10,"b"
"21439","フル",1,10,"b"
"21440","たち",1,10,"b"
"21441","ぶり",1,10,"b"
"21442","カ月",1,10,"b"
"21443","位",1,10,"b"
"21444","分",1,10,"b"
"21445","割",2,10,"b"
"21446","厘",1,10,"b"
"21447","号",2,10,"b"
"21448","回",5,10,"b"
"21449","後",1,10,"b"
"21450","戦",1,10,"b"
"21451","手",1,10,"b"
"21452","日",2,10,"b"
"21453","歳",2,10,"b"
"21454","点",1,10,"b"
"21455","率",1,10,"b"
"21456","王",2,10,"b"
"21457","番",4,10,"b"
"21458","発",2,10,"b"
"21459","目",1,10,"b"
"21460","・",1,10,"b"
"21461","０",1,10,"b"
"21462","１",13,10,"b"
"21463","２",9,10,"b"
"21464","３",4,10,"b"
"21465","４",6,10,"b"
"21466","５",6,10,"b"
"21467","６",2,10,"b"
"21468","７",2,10,"b"
"21469","８",2,10,"b"
"21470","９",4,10,"b"
"21471","こと",1,10,"b"
"21472","よう",2,10,"b"
"21473","中",1,10,"b"
"21474","以上",1,10,"b"
"21475","方",1,10,"b"
"21476","させる",1,9,"b"
"21477","られる",2,9,"b"
"21478","れる",3,9,"b"
"21479","する",5,9,"b"
"21480","なる",4,9,"b"
"21481","のべる",1,9,"b"
"21482","上げる",1,9,"b"
"21483","入る",2,9,"b"
"21484","切り抜ける",1,9,"b"
"21485","切り裂く",1,9,"b"
"21486","喫す",1,9,"b"
"21487","愛す",1,9,"b"
"21488","打つ",2,9,"b"
"21489","抑える",1,9,"b"
"21490","投げる",1,9,"b"
"21491","放つ",1,9,"b"
"21492","片付ける",2,9,"b"
"21493","考える",1,9,"b"
"21494","落とす",1,9,"b"
"21495","表れる",1,9,"b"
"21496","言う",1,9,"b"
"21497","許す",1,9,"b"
"21498","認める",1,9,"b"
"21499","負ける",1,9,"b"
"21500","越える",1,9,"b"
"21501","退ける",1,9,"b"
"21502","重ねる",1,9,"b"
"21503","飛び込む",1,9,"b"
"21504","いる",1,9,"b"
"21505","ふっしょく",1,9,"b"
"21506","カット",1,9,"b"
"21507","デビュー",1,9,"b"
"21508","予感",1,9,"b"
"21509","先制",1,9,"b"
"21510","失点",1,9,"b"
"21511","好投",1,9,"b"
"21512","払拭",1,9,"b"
"21513","投球",1,9,"b"
"21514","援護",1,9,"b"
"21515","敗北",1,9,"b"
"21516","敗戦",1,9,"b"
"21517","痛恨",1,9,"b"
"21518","監督",1,9,"b"
"21519","表現",1,9,"b"
"21520","計算",1,9,"b"
"21521","試合",1,9,"b"
"21522","転落",1,9,"b"
"21523","通算",1,9,"b"
"21524","連勝",1,9,"b"
"21525","陥落",1,9,"b"
"21526","－",2,9,"b"
"21527","しょうが",1,9,"b"
"21528","エース",1,9,"b"
"21529","ゲーム",1,9,"b"
"21530","ピッチング",1,9,"b"
"21531","プロ",1,9,"b"
"21532","ボール",1,9,"b"
"21533","三塁",1,9,"b"
"21534","中軸",1,9,"b"
"21535","写真",1,9,"b"
"21536","前回",1,9,"b"
"21537","剛球",1,9,"b"
"21538","勝ち",1,9,"b"
"21539","危機",1,9,"b"
"21540","右",1,9,"b"
"21541","右翼",1,9,"b"
"21542","右腕",1,9,"b"
"21543","唯一",1,9,"b"
"21544","変化球",1,9,"b"
"21545","失意",1,9,"b"
"21546","席",1,9,"b"
"21547","心境",1,9,"b"
"21548","打球",1,9,"b"
"21549","打者",1,9,"b"
"21550","最後",1,9,"b"
"21551","本塁打",1,9,"b"
"21552","無死",1,9,"b"
"21553","状態",1,9,"b"
"21554","現実",1,9,"b"
"21555","男",1,9,"b"
"21556","真ん中",1,9,"b"
"21557","聖地",1,9,"b"
"21558","自分",1,9,"b"
"21559","落とし穴",1,9,"b"
"21560","言葉",2,9,"b"
"21561","黒星",1,9,"b"
"21562","それ",1,9,"b"
"21563","すべて",1,9,"b"
"21564","以来",1,9,"b"
"21565","全部",1,9,"b"
"21566","ギア",1,9,"b"
"21567","巨人",2,9,"b"
"21568","広重",1,9,"b"
"21569","浜風",1,9,"b"
"21570","甲子園",3,9,"b"
"21571","竜太郎",1,9,"b"
"21572","糸井",3,9,"b"
"21573","菅野",3,9,"b"
"21574","阪神",1,9,"b"
"21575","高橋",1,9,"b"
"21576","完全",1,9,"b"
"21577","広大",1,9,"b"
"21578","鋭利",1,9,"b"
"21579","そう",1,9,"b"
"21580","ぶり",1,9,"b"
"21581","中",1,9,"b"
"21582","人",1,9,"b"
"21583","位",1,9,"b"
"21584","号",1,9,"b"
"21585","回",2,9,"b"
"21586","年",1,9,"b"
"21587","日",1,9,"b"
"21588","死",1,9,"b"
"21589","点",2,9,"b"
"21590","発",2,9,"b"
"21591","目",1,9,"b"
"21592","０",5,9,"b"
"21593","１",7,9,"b"
"21594","２",1,9,"b"
"21595","３",2,9,"b"
"21596","４",1,9,"b"
"21597","５",5,9,"b"
"21598","６",1,9,"b"
"21599","こと",1,9,"b"
"21600","せい",1,9,"b"
"21601","の",3,9,"b"
"21602","られる",1,8,"b"
"21603","れる",3,8,"b"
"21604","あく",1,8,"b"
"21605","きる",1,8,"b"
"21606","こぼす",1,8,"b"
"21607","する",6,8,"b"
"21608","できる",2,8,"b"
"21609","とる",1,8,"b"
"21610","なる",3,8,"b"
"21611","やる",1,8,"b"
"21612","わかる",1,8,"b"
"21613","切り裂く",1,8,"b"
"21614","吹く",1,8,"b"
"21615","守る",1,8,"b"
"21616","帰る",1,8,"b"
"21617","引っ張る",1,8,"b"
"21618","応える",1,8,"b"
"21619","思い出す",1,8,"b"
"21620","思う",2,8,"b"
"21621","打つ",3,8,"b"
"21622","抑え込む",2,8,"b"
"21623","投じる",1,8,"b"
"21624","押し込む",1,8,"b"
"21625","担う",1,8,"b"
"21626","持つ",1,8,"b"
"21627","捉える",1,8,"b"
"21628","掲げる",1,8,"b"
"21629","放つ",2,8,"b"
"21630","曲がる",1,8,"b"
"21631","浮かべる",1,8,"b"
"21632","渡す",1,8,"b"
"21633","盛り上げる",1,8,"b"
"21634","笑う",1,8,"b"
"21635","苦しめる",1,8,"b"
"21636","行う",1,8,"b"
"21637","見える",1,8,"b"
"21638","負ける",1,8,"b"
"21639","負け越す",1,8,"b"
"21640","迎える",2,8,"b"
"21641","いる",4,8,"b"
"21642","くる",1,8,"b"
"21643","くれる",1,8,"b"
"21644","切る",1,8,"b"
"21645","あんぐり",1,8,"b"
"21646","カット",1,8,"b"
"21647","リレー",1,8,"b"
"21648","交流",1,8,"b"
"21649","代表",1,8,"b"
"21650","借金",1,8,"b"
"21651","先制",1,8,"b"
"21652","先発",1,8,"b"
"21653","勝利",3,8,"b"
"21654","声援",2,8,"b"
"21655","完封",1,8,"b"
"21656","後押し",1,8,"b"
"21657","復帰",2,8,"b"
"21658","移動",1,8,"b"
"21659","突入",1,8,"b"
"21660","練習",2,8,"b"
"21661","記念",1,8,"b"
"21662","試合",2,8,"b"
"21663","貯金",1,8,"b"
"21664","返済",1,8,"b"
"21665","通算",2,8,"b"
